playerID,year,stint,tmID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ
smithwa01w,9,0,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snellbe01w,6,0,PHO,20,0,226,65,19,17,36,18,7,1,11,31,55,19,18,16,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snellbe01w,7,0,PHO,30,0,250,100,11,28,39,19,15,3,17,28,90,35,10,10,63,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spencsi01w,10,0,NYL,33,0,340,99,7,31,38,15,6,1,9,24,88,34,9,9,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spornra01w,2,0,DET,23,1,265,41,21,31,52,11,7,4,13,16,47,19,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stafftr01w,3,0,MIA,6,0,38,8,3,3,6,2,1,0,6,5,6,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staleda01w,6,1,CHA,23,23,684,146,7,46,53,121,30,0,42,47,131,53,30,23,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stansti01w,8,0,MIN,30,14,437,130,50,80,130,15,13,11,29,78,120,55,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starbka01w,1,0,UTA,29,0,340,117,12,21,33,30,13,11,29,32,109,39,42,34,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starbka01w,2,0,UTA,23,7,310,109,13,17,30,21,8,1,15,30,110,41,27,22,23,5,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
starbka01w,3,1,UTA,15,0,88,26,0,7,7,7,9,4,2,16,25,10,7,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starbka01w,5,0,IND,12,0,117,20,6,3,9,11,6,0,9,7,23,6,6,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stedika01w,1,0,SAC,29,0,309,91,11,28,39,14,11,10,17,22,95,36,7,2,53,17,0,2,0,10,0,1,0,1,1,0,0,2,0,2,0,0,0,2,0,0
stephst01w,5,0,DET,7,1,36,4,2,7,9,3,0,0,2,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stevema01w,5,0,SAS,29,0,259,38,11,24,35,5,6,4,11,32,45,15,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stevema01w,6,0,SEA,4,1,53,6,2,4,6,1,2,0,4,3,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stevema01w,7,0,PHO,2,0,18,3,1,1,2,0,1,1,2,3,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stileja01w,3,0,POR,21,3,382,125,7,11,18,20,4,0,21,38,135,43,30,24,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stinsan01w,1,0,CHA,32,32,1123,565,35,101,136,121,55,23,86,77,463,214,134,99,106,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stinsan01w,6,0,DET,18,1,102,22,6,6,12,13,3,0,4,6,23,8,6,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stiresh01w,1,0,MIN,21,0,117,35,6,8,14,7,6,0,14,22,29,13,6,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stiresh01w,2,0,MIN,18,5,201,51,10,17,27,14,8,4,19,26,53,20,7,5,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stiresh01w,3,0,MIN,9,0,22,6,4,2,6,1,0,1,2,3,4,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stockta01w,2,0,WAS,3,0,11,3,0,2,2,0,0,0,0,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strotan01w,7,0,PHO,8,0,39,16,2,3,5,2,1,2,0,3,14,6,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strotan01w,9,0,ATL,21,0,160,39,5,8,13,7,5,3,3,17,34,12,12,8,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
summela01w,6,0,CON,11,0,43,10,5,5,10,3,2,0,4,11,9,3,5,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
summela01w,7,0,CON,33,3,359,83,12,24,36,19,3,2,20,38,74,32,27,16,15,3,0,2,0,7,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0
sun-mju01w,4,0,SEA,17,0,118,30,1,9,10,1,5,0,5,13,32,13,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swanike01w,9,0,CON,25,6,231,41,5,24,29,26,14,1,20,17,47,13,10,8,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swoopsh01w,5,0,HOU,31,31,1070,459,38,115,153,91,47,16,59,56,429,181,90,77,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swoopsh01w,8,0,HOU,3,3,106,23,3,14,17,11,5,1,9,3,25,9,4,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tateso01w,1,0,MIN,8,0,94,27,6,7,13,5,3,0,7,13,22,10,2,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tayloli01w,5,0,PHO,5,0,26,3,0,3,3,2,1,1,1,7,5,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylope01w,3,0,CLE,30,26,908,391,51,107,158,68,37,11,58,66,320,133,102,87,111,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teaslni01w,8,0,WAS,33,33,746,172,19,54,73,109,23,6,62,80,152,51,45,42,85,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teaslni01w,10,1,ATL,10,10,234,39,2,15,17,35,9,1,12,28,30,12,10,8,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teilaza01w,7,0,WAS,16,0,105,29,11,16,27,1,3,3,4,18,26,14,2,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
terryka01w,7,0,IND,10,0,53,23,4,10,14,0,0,3,8,14,19,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terryka01w,9,1,IND,2,0,24,2,1,4,5,2,0,0,6,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomaca01w,8,0,CHI,17,0,122,43,11,17,28,3,1,4,7,22,38,15,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomach01w,9,0,LAS,20,0,159,29,10,30,40,6,2,8,8,33,34,12,8,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomach01w,10,0,MIN,11,0,66,3,5,10,15,3,3,5,6,15,21,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomala01w,6,0,SAS,21,12,505,185,18,50,68,22,7,8,33,42,161,69,49,44,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomala01w,8,0,LAS,27,7,487,208,27,34,61,32,9,7,29,63,174,77,46,38,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomala01w,9,1,DET,7,0,40,8,2,3,5,1,1,1,2,3,15,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomast01w,2,0,POR,32,1,413,59,31,39,70,41,30,10,40,57,60,22,35,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomast01w,3,0,POR,32,6,621,143,34,60,94,67,42,12,36,62,148,51,61,31,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomast01w,4,1,PHO,19,1,187,46,10,17,27,10,11,8,10,14,46,15,16,10,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomast01w,6,1,DET,17,0,133,12,10,10,20,8,8,3,3,15,12,2,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thompal01w,2,0,IND,22,7,381,186,21,42,63,25,9,7,22,24,174,76,23,17,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thompal01w,3,0,IND,18,2,314,97,12,30,42,14,7,2,18,20,109,39,17,12,29,7,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
thompal01w,6,0,SEA,30,1,329,83,10,35,45,14,4,4,18,17,81,32,16,12,22,7,0,1,0,10,2,0,3,3,0,0,0,0,0,4,1,0,0,1,0,0
thompti01w,5,0,HOU,26,26,943,520,44,113,157,48,22,23,70,68,448,180,147,116,108,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorbsh01w,7,0,MIN,22,0,141,16,4,14,18,19,4,2,14,11,27,5,8,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorbsh01w,8,0,SEA,2,0,8,2,0,1,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorner01w,4,0,NYL,23,0,181,44,3,8,11,16,4,1,13,8,42,13,10,10,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorner01w,6,0,NYL,21,0,203,56,4,10,14,13,4,0,7,12,54,21,4,4,29,10,0,2,0,10,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
thorner01w,7,0,NYL,27,1,378,166,9,29,38,33,6,1,21,22,132,55,31,28,65,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorner01w,10,0,CHI,34,0,577,211,13,40,53,53,20,0,31,32,170,72,33,30,92,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tilliic01w,5,0,DET,31,1,287,83,13,26,39,13,9,8,23,23,74,35,12,7,18,6,0,3,0,18,2,0,1,1,1,0,0,1,3,1,1,0,0,0,0,0
tilliic01w,8,1,LAS,3,0,8,0,0,1,1,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timmsmi01w,1,0,PHO,8,8,176,30,2,14,16,18,15,2,18,22,30,11,4,4,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timmsmi01w,2,0,PHO,21,18,408,98,11,34,45,87,21,2,42,42,110,38,10,8,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tolivkr01w,10,0,CHI,27,0,386,205,6,31,37,51,10,3,44,33,159,72,23,21,90,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torniel01w,1,0,DET,32,32,869,330,41,69,110,82,29,13,68,73,241,122,93,85,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torniel01w,2,0,DET,32,32,777,307,28,49,77,56,19,14,59,59,249,111,71,63,49,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torrele01w,2,0,MIA,2,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,2,0,2,2,0,0,0,1,0,0,0,2,2,0,0,0
traviti01w,1,0,CHA,32,12,574,173,24,57,81,26,31,4,32,74,158,70,28,21,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tremich01w,1,0,IND,25,3,318,50,6,25,31,51,10,1,30,30,51,18,16,10,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turneba01w,8,0,HOU,22,2,263,92,9,33,42,20,8,4,21,25,72,29,41,27,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turneba01w,10,0,CON,7,0,144,28,4,11,15,14,5,0,4,12,39,8,10,8,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuvicsl01w,2,0,PHO,30,0,325,54,18,45,63,17,16,17,28,49,42,13,59,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuvicsl01w,3,0,PHO,26,1,320,86,11,52,63,11,9,9,31,53,77,30,32,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
udokamf01w,4,0,HOU,25,3,251,80,22,29,51,4,4,2,21,38,64,32,23,16,1,0,0,1,0,6,1,0,1,1,0,0,0,2,2,0,0,2,1,0,0,0
udokamf01w,5,0,LAS,3,0,19,1,2,1,3,0,0,0,1,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ujhelpe01w,4,0,DET,14,0,68,4,3,9,12,3,0,1,10,8,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umoh-it01w,4,0,HOU,3,0,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vangomi01w,1,0,POR,28,1,199,69,16,26,42,5,3,4,30,37,50,25,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vangomi01w,2,0,MIN,22,8,243,41,15,19,34,12,3,6,18,36,40,15,20,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vangomi01w,5,0,MIN,8,0,66,22,6,7,13,1,0,1,7,8,19,9,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vaughki01w,10,0,NYL,34,1,396,163,35,53,88,8,6,3,32,57,148,73,34,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vaughkr01w,9,0,WAS,15,0,78,12,4,11,15,0,2,2,10,6,19,3,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vealkr01w,2,0,PHO,29,14,658,116,14,46,60,125,33,4,82,58,125,35,42,32,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vealkr01w,3,0,PHO,23,10,361,71,6,21,27,41,14,2,42,41,79,24,13,10,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vilipda01w,7,0,LAS,2,0,12,0,0,2,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vodicka01w,1,0,SEA,23,19,489,200,28,69,97,22,13,12,57,63,171,68,78,60,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vodicka01w,2,0,SEA,29,4,405,150,25,46,71,23,16,7,34,56,122,51,44,38,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vodopna01w,6,0,SEA,17,0,98,25,3,17,20,10,3,2,8,9,22,8,12,8,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
walkeas01w,10,0,SEA,13,0,90,23,6,17,23,4,2,2,7,20,28,7,10,8,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
walkeay01w,5,0,DET,18,1,148,18,10,16,26,6,1,4,5,13,28,8,6,2,0,0,0,2,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
walkeay01w,6,1,DET,12,11,241,59,16,31,47,13,6,10,16,15,52,25,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkeay01w,7,0,CHA,25,0,181,46,11,20,31,3,10,10,4,31,37,17,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkede01w,2,0,POR,21,0,297,113,29,29,58,10,7,12,35,51,100,44,40,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkede01w,8,0,SAC,5,5,105,44,17,8,25,6,3,3,15,11,42,17,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkede01w,9,0,SAC,7,0,52,11,4,2,6,1,5,0,10,10,11,5,2,1,0,0,0,3,0,47,20,4,10,14,1,2,0,6,8,16,8,5,4,0,0,0
walkema01w,9,0,HOU,2,0,11,0,5,2,7,1,0,1,4,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walsema01w,2,0,SAC,4,0,8,4,2,0,2,0,0,0,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washico01w,4,0,IND,20,10,348,63,2,27,29,48,14,2,30,32,67,19,13,11,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washito01w,1,0,WAS,19,0,103,26,6,8,14,5,2,0,4,4,29,8,6,4,14,6,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
washito01w,2,0,WAS,30,2,336,101,19,24,43,10,4,2,14,5,114,41,11,9,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washito01w,4,1,WAS,13,0,101,20,5,5,10,3,1,0,5,4,30,7,2,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wautean01w,3,0,CLE,28,25,802,314,45,95,140,39,16,21,59,74,217,120,87,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wautean01w,5,0,NYL,13,4,271,82,10,30,40,21,4,8,21,28,66,29,29,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weathte01w,5,0,LAS,34,0,292,17,6,23,29,32,12,1,26,27,25,8,0,0,3,1,0,2,0,10,0,1,1,2,1,1,0,3,1,1,0,0,0,0,0,0
webbum01w,1,0,MIA,13,5,195,43,3,11,14,14,7,4,23,29,40,10,25,21,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weberma01w,8,0,NYL,2,0,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weckeke01w,6,0,SAS,1,0,11,4,0,0,0,2,1,0,1,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weckeke01w,7,0,SAS,34,11,578,190,22,62,84,47,11,3,32,42,214,75,27,21,56,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weckeke01w,8,0,SAS,14,1,73,16,4,4,8,4,3,1,3,7,20,6,6,4,4,0,0,2,0,5,3,0,1,1,0,1,0,2,1,1,1,1,1,0,0,0
weckeke01w,9,0,WAS,9,0,48,5,4,7,11,7,3,0,7,5,17,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whitede01w,5,0,NYL,31,2,420,82,51,67,118,9,8,10,36,37,68,37,17,8,0,0,0,5,0,34,2,3,3,6,1,2,0,4,6,5,1,0,0,0,0,0
whitede01w,6,0,NYL,13,0,90,16,9,13,22,0,4,3,3,15,11,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whiteer01w,9,0,HOU,34,2,426,121,14,33,47,47,23,3,48,60,88,25,78,70,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whiteer01w,10,0,IND,2,0,18,2,0,2,2,4,1,1,0,1,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whitiva01w,2,0,MIN,26,15,462,88,25,58,83,16,15,14,34,62,90,24,54,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whitiva01w,3,0,MIN,6,3,52,13,3,6,9,5,2,2,4,10,13,4,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whitmta01w,5,0,LAS,34,5,595,210,38,68,106,17,12,5,34,73,173,77,72,49,16,7,0,3,0,39,10,0,6,6,1,0,0,3,4,10,4,2,2,2,0,0
whitmta01w,10,0,CON,24,1,376,105,21,31,52,25,9,3,20,34,127,37,33,24,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whittje01w,2,0,WAS,4,0,20,0,1,0,1,0,0,1,3,8,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whittkh01w,10,0,IND,3,0,25,12,2,3,5,2,0,0,0,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
widemja01w,1,0,POR,5,0,35,0,2,2,4,2,2,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilkibr01w,7,0,SAC,4,0,14,6,0,0,0,1,0,0,2,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilkibr01w,9,0,SAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
williad01w,2,0,PHO,25,1,375,96,21,54,75,11,15,5,34,43,113,38,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
williad01w,5,1,PHO,11,8,145,65,10,11,21,5,11,5,15,16,60,27,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willian01w,6,0,PHO,16,0,149,40,9,14,23,9,4,7,11,17,50,15,7,6,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willibe01w,1,0,IND,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willile02w,3,0,DET,27,0,177,73,7,12,19,4,4,0,14,15,101,30,5,0,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willili01w,8,1,LAS,8,0,77,18,2,7,9,4,4,1,10,10,20,7,4,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willili01w,10,0,SAC,2,0,5,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
williri01w,3,1,IND,20,1,484,120,10,27,37,43,21,2,29,34,135,39,34,25,67,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
williri01w,4,0,SEA,32,0,381,78,3,19,22,41,14,0,27,34,75,28,15,11,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willish01w,4,0,LAS,25,3,229,49,11,21,32,19,6,0,7,25,53,19,14,10,16,1,0,4,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
willita01w,1,0,POR,26,0,174,80,5,12,17,13,8,2,10,26,69,31,8,4,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willito01w,5,0,SAS,26,4,417,55,7,32,39,43,35,5,31,36,46,16,29,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
williwe01w,2,0,LAS,13,0,47,17,1,4,5,3,1,0,2,0,20,6,4,3,13,2,0,4,0,9,0,1,0,1,1,0,0,1,0,2,0,0,0,2,0,0
wilsoam01w,1,0,PHO,3,0,9,2,0,1,1,1,0,0,0,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wirthch01w,10,0,IND,21,0,120,22,3,12,15,13,3,1,3,12,29,8,1,1,14,5,0,5,0,27,6,0,3,3,2,0,0,2,4,7,3,0,0,2,0,0
wisdoli01w,10,0,LAS,29,0,197,69,14,27,41,8,3,8,15,12,61,28,19,12,1,1,0,2,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
wolteka01w,3,0,SAC,14,0,78,24,8,15,23,3,0,3,6,18,28,9,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolvean01w,2,0,CLE,1,0,5,2,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrighsh01w,5,0,PHO,24,0,243,57,17,10,27,8,3,1,15,19,42,13,32,25,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrighsh01w,6,0,PHO,25,5,346,94,18,32,50,23,14,3,28,13,59,24,52,35,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrighta01w,7,0,SEA,33,0,508,124,19,41,60,41,11,2,52,53,119,42,45,38,14,2,0,2,0,12,0,0,0,0,1,0,0,2,1,3,0,0,0,1,0,0
wyckobr01w,7,0,CHI,15,13,345,50,15,25,40,33,14,12,16,40,66,16,10,8,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyckobr01w,9,0,CHI,34,23,594,75,14,65,79,46,14,20,34,80,73,25,16,9,51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyckobr01w,10,0,CHI,27,23,531,83,17,56,73,38,10,20,29,61,74,28,8,7,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wynneda01w,2,0,SAC,1,0,3,2,1,0,1,0,0,1,0,2,0,0,2,2,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
yamasli01w,3,0,MIA,15,0,147,52,3,12,15,9,4,1,10,20,43,19,10,5,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yilmane01w,4,0,PHO,5,1,34,14,3,0,3,2,0,0,4,7,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yilmane01w,5,0,SAS,7,0,77,19,3,7,10,2,3,1,4,15,24,6,6,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
